ID,Date_NY,Time_NY,Duration_sec,CurrentJob,CarrerSwitch,SaleryRange_USDperYear,WorkField,FavLanguage,SalerySat,WLBalanceSat,CoworkerSat,ManagementSat,UpwardMobSat,DevelopmentSat,EntryDifficulty,JobImportance,Sex,Age,HomeContry,Education,Ethnicity,WeekDay,SaleryMean_USDperYear
62a9f0172e54c9003e5cdc25,15-06-2022,10:43:00,66.0,Data Analyst,True,66k-85k,Tech,Python,5.0,9.0,7.0,7.0,8.0,9.0,Neither easy nor difficult,Better Salary,Female,26,Canada,Bachelors,Asian or Asian American,Wednesday,75500.0
62a9f8a4cf2555431739d694,15-06-2022,11:20:00,83.0,Data Engineer,False,66k-85k,Education,Python,10.0,10.0,10.0,9.0,9.0,10.0,Difficult,Remote Work,Male,25,Greece,Bachelors,Other,Wednesday,75500.0
62aa121dcec54911e9d446cc,15-06-2022,13:08:00,203.0,Data Scientist,True,125k-150k,Tech,Python,5.0,3.0,7.0,4.0,5.0,3.0,Easy,Other,Male,34,United States,Bachelors,Black or African American,Wednesday,137500.0
62aa1734f3072dd8926c4168,15-06-2022,13:30:00,231.0,IT,True,41k-65k,Finance,Other,7.0,10.0,10.0,10.0,4.0,5.0,Neither easy nor difficult,Good Work/Life Balance,Female,32,Poland,Bachelors,Hispanic or Latino,Wednesday,53000.0
62aa21e218134ddc75d8be11,15-06-2022,14:16:00,75.0,Student/Looking/None,False,0-40k,Construction,R,2.0,2.0,2.0,2.0,2.0,2.0,Difficult,Better Salary,Male,24,United States,Associates,Black or African American,Wednesday,20000.0
62aa29852e54c9003e5d50b5,15-06-2022,14:48:00,380.0,Data Engineer,True,0-40k,Tech,Python,7.0,3.0,3.0,2.0,5.0,9.0,Difficult,Better Salary,Male,26,Argentine,Bachelors,Hispanic or Latino,Wednesday,20000.0
62aa2f44bc6861bf3180fd06,15-06-2022,15:13:00,120.0,Data Analyst,True,41k-65k,Telecommunication,Other,4.0,7.0,5.0,6.0,4.0,6.0,Difficult,Better Salary,Female,32,Sweden,Masters,Black or African American,Wednesday,53000.0
62aa3454bae91e4b8b8d3249,15-06-2022,15:34:00,144.0,Data Scientist,False,41k-65k,Tech,R,5.0,1.0,7.0,1.0,1.0,2.0,Neither easy nor difficult,Good Work/Life Balance,Male,40,Portugal,Masters,White or Caucasian,Wednesday,53000.0
62aa34e8f3072dd8926c7d56,15-06-2022,15:37:00,109.0,Data Analyst,False,0-40k,Other,Python,0.0,7.0,1.0,6.0,0.0,0.0,Easy,Better Salary,Male,27,United States,Bachelors,Black or African American,Wednesday,20000.0
62aa356ff8d5efcc22020832,15-06-2022,15:39:00,63.0,Data Analyst,True,66k-85k,Tech,R,4.0,3.0,6.0,7.0,4.0,7.0,Easy,Better Salary,Male,28,United States,Masters,Black or African American,Wednesday,75500.0
62aa3e6824a26260274264da,15-06-2022,16:17:00,133.0,Data Analyst,True,0-40k,Other,Python,1.0,9.0,5.0,5.0,1.0,1.0,Difficult,Better Salary,Male,30,Nigeria,Bachelors,Other,Wednesday,20000.0
62aa4790f8d5efcc2202266e,15-06-2022,16:56:00,70.0,Data Analyst,True,0-40k,Other,Python,0.0,6.0,5.0,5.0,5.0,6.0,Difficult,Remote Work,Male,37,United States,Bachelors,White or Caucasian,Wednesday,20000.0
62aa5761bc6861bf318141fc,15-06-2022,18:04:00,155.0,IT,False,41k-65k,Tech,JavaScript,7.0,7.0,5.0,5.0,0.0,0.0,Difficult,Good Culture,Male,32,Australia,Bachelors,Asian or Asian American,Wednesday,53000.0
62aa5c11f408bae018f7dec0,15-06-2022,18:24:00,140.0,Data Analyst,True,41k-65k,Tech,Python,9.0,7.0,10.0,10.0,5.0,8.0,Neither easy nor difficult,Better Salary,Male,24,Saudi Arabia,Bachelors,Other,Wednesday,53000.0
62aa956ef8d5efcc22028e3d,15-06-2022,22:29:00,170.0,Data Analyst,True,0-40k,Tech,Python,6.0,7.0,7.0,7.0,5.0,6.0,Neither easy nor difficult,Better Salary,Male,39,Argentina,Associates,White or Caucasian,Wednesday,20000.0
62aa95970a77c1a77f709268,15-06-2022,22:29:00,375.0,Data Analyst,True,125k-150k,Finance,Python,6.0,8.0,7.0,4.0,4.0,2.0,Easy,Other,Male,34,Australia,Bachelors,Asian or Asian American,Wednesday,137500.0
62aa98bfcf255543173adbdc,15-06-2022,22:43:00,98.0,Data Analyst,False,41k-65k,Other,Python,5.0,6.0,10.0,7.0,3.0,3.0,Neither easy nor difficult,Remote Work,Male,27,United States,Bachelors,Black or African American,Wednesday,53000.0
62aaa387f8d5efcc22029fcb,15-06-2022,23:29:00,77.0,Data Analyst,True,66k-85k,Healthcare,Other,7.0,7.0,4.0,7.0,7.0,7.0,Difficult,Better Salary,Male,54,United States,High School,White or Caucasian,Wednesday,75500.0
62aacd922e54c9003e5e33c2,16-06-2022,02:28:00,82.0,Student/Looking/None,True,0-40k,Finance,Other,3.0,3.0,3.0,3.0,3.0,3.0,Neither easy nor difficult,Good Work/Life Balance,Male,25,India,Masters,Asian or Asian American,Thursday,20000.0
62aaeecd0f8c8599d5ba6923,16-06-2022,04:50:00,102.0,Student/Looking/None,False,0-40k,Tech,Python,7.0,7.0,2.0,2.0,7.0,9.0,Easy,Good Work/Life Balance,Male,33,India,Bachelors,Asian or Asian American,Thursday,20000.0
62aaf8397dc029e2d6773cde,16-06-2022,05:30:00,77.0,Data Analyst,True,41k-65k,Tech,Python,4.0,8.0,8.0,8.0,10.0,10.0,Very Easy,Remote Work,Male,30,United Kingdom,Masters,White or Caucasian,Thursday,53000.0
62aaff342e54c9003e5e79b8,16-06-2022,06:00:00,736.0,Student/Looking/None,True,0-40k,Tech,Python,0.0,4.0,2.0,0.0,1.0,3.0,Neither easy nor difficult,Better Salary,Male,31,Niger,High School,Black or African American,Thursday,20000.0
62ab0bdc575fa3a5ae9413e5,16-06-2022,06:54:00,131.0,Student/Looking/None,True,0-40k,Other,Python,5.0,6.0,5.0,6.0,2.0,1.0,Difficult,Remote Work,Male,22,France,Masters,Other,Thursday,20000.0
62ab1cb0cec54911e9d5d187,16-06-2022,08:06:00,89.0,Data Analyst,True,66k-85k,Tech,R,8.0,10.0,10.0,10.0,8.0,9.0,Neither easy nor difficult,Remote Work,Female,38,United States,Bachelors,Black or African American,Thursday,75500.0
62ab3e62bae91e4b8b8ebe14,16-06-2022,10:29:00,161.0,Data Analyst,False,0-40k,Logistics,Python,6.0,9.0,7.0,7.0,5.0,8.0,Neither easy nor difficult,Good Work/Life Balance,Male,22,Malaysia,Bachelors,Other,Thursday,20000.0
62ab6ab318134ddc75dabb09,16-06-2022,13:38:00,80.0,Data Scientist,True,0-40k,Real Estate,Python,2.0,3.0,4.0,5.0,3.0,6.0,Very Easy,Better Salary,Male,33,India,Bachelors,Asian or Asian American,Thursday,20000.0
62ab83a7d8c00e9f54263d2e,16-06-2022,15:25:00,71.0,Data Analyst,True,41k-65k,Tech,Python,3.0,6.0,6.0,6.0,5.0,5.0,Neither easy nor difficult,Better Salary,Male,27,Canada,Bachelors,White or Caucasian,Thursday,53000.0
62ab8bf65d257a28a319e9cb,16-06-2022,16:00:00,134.0,Data Analyst,False,0-40k,Tech,R,0.0,6.0,3.0,0.0,0.0,10.0,Neither easy nor difficult,Remote Work,Male,19,Algeria,Bachelors,White or Caucasian,Thursday,20000.0
62abec6cf3072dd8926f2ad0,16-06-2022,22:52:00,84.0,IT,False,0-40k,Other,Python,1.0,6.0,2.0,5.0,1.0,0.0,Neither easy nor difficult,Better Salary,Male,24,India,Bachelors,Other,Thursday,20000.0
62abee280f8c8599d5bc246d,16-06-2022,22:59:00,230.0,Other,False,150k-225k,Finance,Other,8.0,10.0,9.0,10.0,8.0,10.0,Very Easy,Good Culture,Female,58,United States,Masters,White or Caucasian,Thursday,187500.0
62acc1f0cf255543173e59f7,17-06-2022,14:03:00,98.0,Data Analyst,False,0-40k,Tech,Python,2.0,2.0,5.0,6.0,6.0,3.0,Neither easy nor difficult,Good Work/Life Balance,Male,22,Nigeria,Bachelors,Black or African American,Friday,20000.0
62ace61d575fa3a5ae972d57,17-06-2022,16:37:00,86.0,Data Analyst,False,86k-105k,Tech,Python,4.0,4.0,4.0,4.0,3.0,4.0,Neither easy nor difficult,Better Salary,Male,26,Ireland,Masters,Asian or Asian American,Friday,95500.0
62acf0890f8c8599d5bdce87,17-06-2022,17:22:00,126.0,Business,False,41k-65k,Tech,Other,4.0,5.0,4.0,5.0,5.0,3.0,Easy,Good Culture,Female,31,United Kingdom,Bachelors,White or Caucasian,Friday,53000.0
62ad591424a2626027471080,18-06-2022,00:48:00,92.0,Data Analyst,False,41k-65k,Agriculture,Python,2.0,2.0,4.0,5.0,1.0,1.0,Neither easy nor difficult,Better Salary,Male,23,United States,High School,Hispanic or Latino,Saturday,53000.0
62ade22318134ddc75de385f,18-06-2022,10:33:00,80.0,Data Analyst,False,86k-105k,Healthcare,Python,7.0,10.0,10.0,10.0,7.0,8.0,Neither easy nor difficult,Remote Work,Female,31,United States,Masters,Asian or Asian American,Saturday,95500.0
62adf26f18134ddc75de4bb4,18-06-2022,11:42:00,107.0,Student/Looking/None,False,66k-85k,Construction,Other,5.0,5.0,7.0,7.0,9.0,10.0,Difficult,Better Salary,Female,24,United States,Bachelors,Asian or Asian American,Saturday,75500.0
62ae680024a2626027483ebc,18-06-2022,20:04:00,125.0,Analytics,True,41k-65k,Finance,Python,8.0,10.0,10.0,10.0,10.0,10.0,Neither easy nor difficult,Better Salary,Male,29,Mexico,Bachelors,Hispanic or Latino,Saturday,53000.0
62aee103f8f756164595adb8,19-06-2022,04:40:00,80.0,Student/Looking/None,True,0-40k,Education,Python,7.0,8.0,9.0,8.0,9.0,10.0,Difficult,Good Work/Life Balance,Male,26,Indonesia,Bachelors,Asian or Asian American,Sunday,20000.0
62af07be7dc029e2d67cc3c8,19-06-2022,07:25:00,112.0,Student/Looking/None,True,0-40k,Other,Python,3.0,9.0,9.0,9.0,9.0,9.0,Neither easy nor difficult,Better Salary,Male,20,India,High School,Asian or Asian American,Sunday,20000.0
62af10295d257a28a31e6ff8,19-06-2022,08:01:00,84.0,Data Analyst,True,0-40k,Education,Python,0.0,2.0,3.0,2.0,4.0,2.0,Neither easy nor difficult,Better Salary,Male,23,India,Bachelors,Asian or Asian American,Sunday,20000.0
62af387018134ddc75df894e,19-06-2022,10:53:00,107.0,Data Analyst,False,106k-125k,Tech,Python,8.0,8.0,9.0,8.0,7.0,7.0,Neither easy nor difficult,Good Work/Life Balance,Male,33,United States,Masters,White or Caucasian,Sunday,115500.0
62af49025d257a28a31eb2f1,19-06-2022,12:04:00,100.0,Student/Looking/None,True,0-40k,Tech,Python,2.0,3.0,3.0,5.0,5.0,9.0,Easy,Remote Work,Male,26,Nigeria,Bachelors,Black or African American,Sunday,20000.0
62af53ce0f8c8599d5c04934,19-06-2022,12:50:00,237.0,Data Analyst,True,0-40k,Consulting,R,3.0,9.0,8.0,8.0,6.0,6.0,Difficult,Better Salary,Male,27,India,Bachelors,Asian or Asian American,Sunday,20000.0
62af6371f8d5efcc2208e923,19-06-2022,13:57:00,141.0,Student/Looking/None,False,0-40k,Agriculture,Other,0.0,8.0,8.0,8.0,8.0,8.0,Neither easy nor difficult,Better Salary,Male,22,Uzb,Bachelors,Asian or Asian American,Sunday,20000.0
62af9ed7f3072dd892739279,19-06-2022,18:10:00,126.0,Data Analyst,True,0-40k,Tech,Python,3.0,9.0,9.0,6.0,9.0,4.0,Easy,Better Salary,Male,23,Spain,Masters,White or Caucasian,Sunday,20000.0
62b152960f8c8599d5c31550,21-06-2022,01:09:00,114.0,Analytics,True,0-40k,Other,Python,3.0,6.0,7.0,5.0,4.0,4.0,Neither easy nor difficult,Better Salary,Male,28,Mexico,Bachelors,Hispanic or Latino,Tuesday,20000.0
62b16a5c5d257a28a321a74c,21-06-2022,02:51:00,148.0,Data Analyst,False,41k-65k,Finance,Other,7.0,5.0,4.0,6.0,4.0,5.0,Easy,Good Work/Life Balance,Female,39,Portugal,Masters,White or Caucasian,Tuesday,53000.0
62b21d40bae91e4b8b985154,21-06-2022,15:34:00,205.0,Business,False,106k-125k,Other,Python,3.0,2.0,5.0,3.0,3.0,4.0,Neither easy nor difficult,Better Salary,Male,37,United States,Masters,White or Caucasian,Tuesday,115500.0
62b27004bc6861bf318c9038,21-06-2022,21:27:00,93.0,Database Developer,True,41k-65k,Education,Other,4.0,7.0,7.0,7.0,7.0,7.0,Difficult,Better Salary,Female,29,United States,Masters,White or Caucasian,Tuesday,53000.0
62b2ea87f8d5efcc220e3e21,22-06-2022,06:10:00,84.0,Data Analyst,True,106k-125k,Finance,Python,5.0,6.0,6.0,5.0,4.0,3.0,Easy,Good Work/Life Balance,Male,42,United States,Masters,White or Caucasian,Wednesday,115500.0
62b35284cec54911e9e1818c,22-06-2022,13:33:00,71.0,Student/Looking/None,False,0-40k,Tech,R,0.0,0.0,0.0,0.0,0.0,0.0,Neither easy nor difficult,Good Culture,Female,25,Canada,Bachelors,Asian or Asian American,Wednesday,20000.0
62b525563f28f20328aeee5c,23-06-2022,22:45:00,50.0,Data Analyst,True,125k-150k,Retail,R,8.0,5.0,6.0,6.0,5.0,7.0,Easy,Better Salary,Male,26,United States,Bachelors,White or Caucasian,Thursday,137500.0
62b5a3e29bc428d5345f6e89,24-06-2022,07:45:00,192.0,Science,False,0-40k,Manufacturing,R,4.0,6.0,7.0,7.0,4.0,6.0,Difficult,Better Salary,Male,21,United States,Bachelors,White or Caucasian,Friday,20000.0
62b71083f31287f32e189026,25-06-2022,09:41:00,283.0,Student/Looking/None,True,0-40k,Tech,Python,1.0,2.0,1.0,2.0,1.0,2.0,Difficult,Better Salary,Male,26,Oman,Bachelors,Asian or Asian American,Saturday,20000.0
62b795033b026e423f287ecd,25-06-2022,19:06:00,137.0,Data Engineer,False,0-40k,Tech,Python,6.0,6.0,6.0,6.0,4.0,3.0,Easy,Other,Male,24,Costa Rica,Bachelors,Hispanic or Latino,Saturday,20000.0
62b89039377223ff07b80fb5,26-06-2022,12:58:00,79.0,Data Analyst,False,41k-65k,Automotive,Python,8.0,7.0,6.0,7.0,6.0,8.0,Easy,Remote Work,Male,22,United States,Bachelors,Asian or Asian American,Sunday,53000.0
